Api Call: Landroid/app/Service;->onLowMemory,Api Call: Landroid/telephony/TelephonyManager;->getLine1Number,Api Call: Landroid/telephony/TelephonyManager;->getDeviceId,Api Call: Landroid/content/pm/PackageManager;->getPreferredActivities,Api Call: Landroid/provider/Browser;->getAllBookmarks,Api Call: Landroid/content/Context;->startService,Api Call: Landroid/accounts/AccountManager;->getAccounts,Harmless Permission: INSTALL_SHORTCUT,class
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,1,0,1
0,1,1,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1
1,0,1,1,1,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,1,1,0,1,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1
0,0,1,0,0,1,0,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1
1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1
0,1,1,1,0,1,1,1,1
1,1,1,1,0,1,0,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
0,1,1,0,0,0,0,1,1
0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
1,1,1,1,1,1,1,0,1
1,1,1,1,0,1,0,1,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,1,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,1,0,1,1,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1
0,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,1,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1
0,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,1,1,1
1,1,1,1,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
0,1,1,0,0,1,0,1,1
0,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,1,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1
0,1,1,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,0,1,1
0,1,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,1
1,1,1,0,1,1,0,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,0,1
0,1,1,0,1,1,1,0,1
1,1,1,0,0,1,1,0,1
1,0,1,1,0,1,1,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1
1,1,1,0,1,0,0,0,1
0,0,1,0,0,0,1,1,1
0,1,1,1,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
0,1,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0,1
0,1,0,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,1,1,1
1,1,1,0,1,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,1,1,0,0,1
1,0,1,0,0,1,1,1,1
1,1,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1
0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,1,0,1,1,1
1,0,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,0,1,0,0,1,1,0,1
1,0,1,0,1,1,1,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1
0,1,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1
1,1,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,1,1,0,0,1
0,0,1,0,0,0,1,0,1
0,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,1,1
0,1,1,0,0,0,0,1,1
0,1,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,1,0,1
0,0,1,0,0,1,0,0,1
0,1,1,1,0,1,0,0,1
0,0,1,0,0,0,1,0,1
1,1,1,0,1,1,0,0,1
1,1,1,0,0,1,1,0,1
0,1,1,0,0,0,0,0,1
1,0,1,1,0,1,1,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
1,0,1,0,1,1,1,0,1
1,1,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,0,1
0,1,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,1,1,0,0,1
1,1,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,1,1
1,1,1,1,1,1,0,0,1
1,0,1,1,1,1,0,0,1
1,1,1,0,0,1,0,0,1
1,0,1,1,1,1,1,0,1
1,1,1,0,0,0,0,0,1
0,1,1,1,0,1,0,0,1
0,0,1,1,0,1,1,1,1
0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,1,1,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,1,1
1,0,1,0,1,1,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,1,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1
0,0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,0,1
1,1,1,0,0,1,1,0,1
0,0,1,1,1,1,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,0,0,1
1,0,1,0,1,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,1,1,0,1,1
1,1,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,1,0,1,1,1
0,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1
1,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
0,1,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,1,0,1,0,1,1
1,1,1,0,0,1,1,0,1
0,1,1,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,1,0,1,1,0,1
0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
1,0,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,1,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1
1,1,1,1,0,1,0,1,1
0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,0,1
1,0,1,1,1,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,1,0,1,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,1,0,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
0,0,1,0,0,1,0,1,1
1,1,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,1,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1
0,1,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
0,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,1,1,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,0,1,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,1,0,1
0,1,1,0,0,0,0,0,1
0,1,1,0,0,0,1,0,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,1,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,1
1,0,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,1,1,1,1,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,1,1,1,0,1
1,1,1,0,0,1,1,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,1,1,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1
0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1
1,1,1,0,0,0,0,1,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,1,0,1,0,1,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,1,1,1,0,1
0,1,1,0,0,1,0,0,1
1,0,1,0,1,1,1,0,1
1,0,1,1,1,1,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,1,1
1,0,1,1,1,1,1,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,1,1,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,0,1,1,0,1,1
1,0,1,0,0,1,1,0,1
0,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,1,1
0,0,1,1,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,1,1,0,0,1,1,1,1
1,1,1,0,0,0,0,1,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1
0,1,1,0,0,0,0,1,1
1,1,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,1,1
1,1,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,0,1,1,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,1,0,1,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,1,0,1,1,0,1
0,1,1,0,0,1,0,0,1
1,0,1,0,0,1,1,0,1
0,0,1,0,0,1,0,1,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,0,1,0,1
1,1,1,1,0,1,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,1,0,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,1,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,1
0,1,1,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,1,1,1
1,1,1,0,1,1,0,1,1
0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,1,0,1
1,1,1,0,1,1,1,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,1,1,0,0,1
0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1
0,1,1,0,0,1,0,0,1
0,1,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1
1,0,1,0,0,1,1,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,1,1,1
0,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
1,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,1,1
1,0,1,0,0,1,1,0,1
1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,0,0,1
1,1,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1
1,1,1,1,0,1,1,0,1
1,0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1
1,1,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,1,1
1,1,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,1,0,1,0,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
0,0,1,0,0,1,1,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,0,1,0,1
1,1,1,0,1,0,0,0,1
1,1,1,1,0,1,0,0,1
1,0,1,0,0,1,0,1,1
1,1,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1
0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1
1,0,1,0,0,1,0,1,1
1,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,1,1,0,0,1
0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1
1,1,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,1
1,0,1,1,1,1,1,0,1
0,0,0,0,0,1,0,0,1
0,1,1,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1
0,1,1,0,0,0,1,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,1,0,1
0,0,1,1,0,1,0,0,1
0,1,1,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1
0,0,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
